assunto,cod_assunto,descricao_lei
Crimes ocorridos na investigação da prova,12335,Artigo 18 da Lei nº 12.850 de 02 de Agosto de 2013
Crimes praticados contra os índios e a cultura indígena,3647,Artigo 58 da Lei nº 6.001 de 19 de Dezembro de 1973
Crimes Praticados por Particular Contra a Administração Pública Estrangeira,5873,Artigo 337 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Crimes previstos na Lei da Organização Criminosa,12333,Artigo 1 da Lei nº 12.850 de 02 de Agosto de 2013
Crimes Previstos na Lei de Estrangeiros,3630,Artigo 125 da Lei nº 6.815 de 19 de Agosto de 1980
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 244 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 243 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 242 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 241 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 239 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 238 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 237 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 236 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 235 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 234 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 233 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 232 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 231 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 230 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 229 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto da criança e do adolescente,3637,Artigo 228 da Lei nº 8.069 de 13 de Julho de 1990
Crimes Previstos no Estatuto do Idoso,3659,Artigo 108 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 107 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 106 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 105 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 104 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 103 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 102 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 101 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 100 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 99 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 98 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 97 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Previstos no Estatuto do Idoso,3659,Artigo 96 da Lei nº 10.741 de 01 de Outubro de 2003
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 20 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 19 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 18 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 17 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 16 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 15 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 14 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 13 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 12 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 11 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 10 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 9 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 8 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 7 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 6 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 5 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 4 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 3 da Lei nº 7.716 de 05 de Janeiro de 1989
Crimes Resultante de Preconceito de Raça ou de Cor,3613,Artigo 2 da Lei nº 7.716 de 05 de Janeiro de 1989
Curandeirismo,3512,Artigo 284 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Curandeirismo (Art. 284),9793,Artigo 284 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Crimes da Lei de licitações,9899,Artigo 98 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 97 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 96 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 95 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 94 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 93 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 92 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 91 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 90 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de licitações,9899,Artigo 89 da Lei nº 8.666 de 21 de Junho de 1993
Crimes da Lei de remoção de órgãos e tecidos,9900,Artigo 20 da Lei nº 9.434 de 04 de Fevereiro de 1997
Crimes da Lei de remoção de órgãos e tecidos,9900,Artigo 19 da Lei nº 9.434 de 04 de Fevereiro de 1997
Crimes da Lei de remoção de órgãos e tecidos,9900,Artigo 18 da Lei nº 9.434 de 04 de Fevereiro de 1997
Crimes da Lei de remoção de órgãos e tecidos,9900,Artigo 17 da Lei nº 9.434 de 04 de Fevereiro de 1997
Crimes da Lei de remoção de órgãos e tecidos,9900,Artigo 16 da Lei nº 9.434 de 04 de Fevereiro de 1997
Crimes da Lei de remoção de órgãos e tecidos,9900,Artigo 15 da Lei nº 9.434 de 04 de Fevereiro de 1997
Crimes da Lei de remoção de órgãos e tecidos,9900,Artigo 14 da Lei nº 9.434 de 04 de Fevereiro de 1997
Crimes de Poluição,9881,Artigo 60 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes de Poluição,9881,Artigo 59 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes de Poluição,9881,Artigo 58 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes de Poluição,9881,Artigo 57 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes de Poluição,9881,Artigo 56 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes de Poluição,9881,Artigo 55 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes de Poluição,9881,Artigo 54 da Lei nº 9.605 de 12 de Fevereiro de 1998
Dano a Equipamento Eleitoral,11466,Artigo 72 da Lei nº 9.504 de 30 de Setembro de 1997
"Destruir, danificar, lesar ou maltratar, por qualquer modo ou meio, plantas de ornamentação de logradouros públicos ou em propriedade privada alheia",14792,Artigo 49 da Lei nº 9.605 de 12 de Fevereiro de 1998
Dano atenuado,11168,Artigo 260 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Dano em aparelhos e instalações,11169,Artigo 264 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
"Dano em coisa de valor artístico, arqueológico ou histórico",3428,Artigo 165 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Dano em coisa de valor artístico, arqueológico ou histórico (art. 165)",9687,Artigo 165 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Dano em navio de guerra ou mercante em serviço militar,11170,Artigo 263 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Dano material ou aparelhamento de guerra,11171,Artigo 262 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Dano qualificado,11172,Artigo 261 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Dano simples,11173,Artigo 259 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
"Crimes de Lavagem ou Ocultação de Bens, Direitos ou Valores",9888,Artigo 1 da Lei nº 9.613 de 03 de Março de 1998
Crime de Concorrência Desleal,9854,Artigo 195 da Lei nº 9.279 de 14 de Maio de 1996
Crime de genocídio,9897,Artigo 3 da Lei nº 2.889 de 01 de Outubro de 1956
Crime de genocídio,9897,Artigo 2 da Lei nº 2.889 de 01 de Outubro de 1956
Crime de genocídio,9897,Artigo 1 da Lei nº 2.889 de 01 de Outubro de 1956
Crime de Quebra de Sigilo Financeiro,9907,Artigo 10 da Lc nº 105 de 10 de Janeiro de 2001
Crime de Tortura,9891,Artigo 1 da Lei nº 9.455 de 07 de Abril de 1997
Crimes de Trânsito,9892,Artigo 312 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 311 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 310 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 309 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 308 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 307 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 306 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 305 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 304 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 303 da Lei nº 9.503 de 23 de Setembro de 1997
Crimes de Trânsito,9892,Artigo 302 da Lei nº 9.503 de 23 de Setembro de 1997
Violência doméstica,5560,Parágrafo 9 Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Lesão corporal,5560,Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Lesão corporal,5560,Artigo 11 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Violência doméstica,9647,Parágrafo 9 Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Lesão corporal,9647,Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Lesão corporal,9647,Artigo 11 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Defensores Dativos ou Ad Hoc,14841,Artigo 5 da Inciso LXXIV do Constituição Federal de 1988
Alienação ou oneração fraudulenta de coisa própria,9709,Parágrafo 2 Artigo 171 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Estelionato,9709,Artigo 171 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Alienação ou oneração fraudulenta de coisa própria,5837,Parágrafo 2 Artigo 171 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Estelionato,5837,Artigo 171 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Denegação,7941,Artigo 516 do Decreto Lei nº 1.002 de 21 de Outubro de 1969
Denunciação caluniosa,3576,Artigo 339 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Denunciação caluniosa,9934,Artigo 339 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Denunciação caluniosa,11362,Artigo 343 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desabamento ou desmoronamento,11182,Artigo 274 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desabamento ou desmoronamento,3496,Artigo 256 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desabamento ou desmoronamento (art. 256),9778,Artigo 256 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desabamento ou desmoronamento culposo,11969,Parágrafo 1 Artigo 256 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desabamento ou desmoronamento culposo,11970,Parágrafo 1 Artigo 256 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desacato,11363,Artigo 341 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desacato,3573,Artigo 331 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desacato,9926,Artigo 331 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desacato a assemelhado ou funcionário,11326,Artigo 300 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desacato a militar,11327,Artigo 299 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desacato a superior,11328,Artigo 298 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desafio para duelo,11255,Artigo 224 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
"Desaparecimento,consunção ou extravio",11174,Artigo 265 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desapropriação Indireta,10125,Artigo 10 do Decreto Lei nº 3.365 de 21 de Junho de 1941
Desapropriação para Regularização de Comunidade Quilombola / Dec. 4887/2003,12031,Artigo 13 do Decreto nº 4.887 de 20 de Novembro de 2003
Desapropriação por Interesse Social Comum / L 4.132/1962,10123,Artigo 1 da Lei nº 4.132 de 10 de Setembro de 1962
Desapropriação por Utilidade Pública / DL 3.365/1941,10122,Artigo 5 do Decreto Lei nº 3.365 de 21 de Junho de 1941
Desapropriação por Utilidade Pública / DL 3.365/1941,10122,Artigo 2 do Decreto Lei nº 3.365 de 21 de Junho de 1941
Desapropriação por Utilidade Pública / DL 3.365/1941,10122,Artigo 1 do Decreto Lei nº 3.365 de 21 de Junho de 1941
Desastre ferroviário,9781,Parágrafo 3 Artigo 260 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desastre ferroviário,9781,Parágrafo 1 Artigo 260 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desastre ferroviário / Perigo de Desastre Ferroviário,3500,Artigo 260 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desastre ferroviário,11972,Parágrafo 2 Artigo 260 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desastre ferroviário culposo,11972,Artigo 260 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desastre ferroviário,11973,Parágrafo 2 Artigo 260 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desastre ferroviário culposo,11973,Artigo 260 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,11455,Artigo 11 da Lei nº 6.091 de 15 de Agosto de 1974
Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,11455,Artigo 10 da Lei nº 6.091 de 15 de Agosto de 1974
Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,11455,Artigo 8 da Lei nº 6.091 de 15 de Agosto de 1974
Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,11455,Artigo 5 da Lei nº 6.091 de 15 de Agosto de 1974
Descumprimento de determinação de sigilo,12338,Artigo 20 da Lei nº 12.850 de 02 de Agosto de 2013
Descumprimento de Medida Protetiva de Urgência,14229,Artigo 24 da Lei nº 11.340 de 07 de Agosto de 2006
Descumprimento de missão,11136,Artigo 196 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
"Descumprimento do Dever de Informar o Número, Espécie e Lotação de Veículos e Embarcações",11453,Artigo 11 da Lei nº 6.091 de 15 de Agosto de 1974
"Descumprimento do Dever de Informar o Número, Espécie e Lotação de Veículos e Embarcações",11453,Artigo 3 da Lei nº 6.091 de 15 de Agosto de 1974
Desenho ou levantamento de plano ou planta de local militar,11210,Artigo 147 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Deserção,10839,Artigo 391 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Deserção,11127,Artigo 187 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Deserção,7940,Artigo 576 do Decreto Lei nº 1.002 de 21 de Outubro de 1969
Deserção - casos assimilados,11128,Artigo 188 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Deserção especial,11129,Artigo 190 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Deserção por evasão ou fuga,11130,Artigo 192 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Deserção privilegiada,11131,Artigo 189 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Deserção qualificada,11132,Artigo 189 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desobediência,11329,Artigo 301 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desobediência,3572,Artigo 330 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desobediência,9925,Artigo 330 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desobediência a decisão judicial,11364,Artigo 349 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desobediência a decisão judicial sobre perda ou suspensão de direitos,3595,Artigo 359 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desobediência a decisão judicial sobre perda ou suspensão de direitos,9953,Artigo 359 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Desobediência a decisão sobre perda ou suspensão de atividade ou direito,11365,Artigo 354 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desobediência à determinações da Justiça Eleitoral,10754,Artigo 347 da Lei nº 4.737 de 15 de Julho de 1965
Desobediência a Ordens ou Instruções da Justiça Eleitoral,11452,Artigo 347 da Lei nº 4.737 de 15 de Julho de 1965
Desordem eleitoral,10815,Artigo 296 da Lei nº 4.737 de 15 de Julho de 1965
Despojamento desprezível,11304,Parágrafo 1 Artigo 162 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
"Desrespeito a comandante, oficial-general ou oficial de serviço",11305,Parágrafo 1 Artigo 160 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desrespeito a símbolo nacional,11306,Artigo 161 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Desrespeito a superior,11307,Artigo 160 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Destruição / Subração / Ocultação de Cadáver,9735,Artigo 215 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Destruição / Subração / Ocultação de Cadáver,3458,Artigo 211 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Destruição de Dados Eleitorais,11479,Artigo 72 da Lei nº 9.504 de 30 de Setembro de 1997
Crimes contra a Flora,14786,Artigo 50 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes contra a Flora,14786,Artigo 48 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes contra a Flora,14786,Parágrafo 3 Artigo 40 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes contra a Flora,14786,Artigo 40 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes contra a Flora,14786,Parágrafo 1 Artigo 38 da Lei nº 9.605 de 12 de Fevereiro de 1998
Crimes contra a Flora,14786,Artigo 38 da Lei nº 9.605 de 12 de Fevereiro de 1998
Destruição ou Degradação Mediante Desmatamento ou Exploração Econômica,14788,Artigo 50 da Lei nº 9.605 de 12 de Fevereiro de 1998
"Destruição, Supressão ou Ocultação de Urna Contendo Votos ou Documentos Eleitorais",11510,Artigo 339 da Lei nº 4.737 de 15 de Julho de 1965
Desvio,11356,Artigo 307 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Devolução de Cheques,14154,Parágrafo 6 Artigo 37 da Constituição Federal de 1988
Devolução de Cheques,14168,Parágrafo 6 Artigo 37 da Constituição Federal de 1988
Difamação,10749,Artigo 325 da Lei nº 4.737 de 26 de Dezembro de 1996
Difamação,10843,Artigo 215 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Difamação,11263,Artigo 215 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Difamação,3396,Artigo 139 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Difamação,9657,Artigo 139 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Difamação na Propaganda Eleitoral,11486,Artigo 325 da Lei nº 4.737 de 26 de Dezembro de 1996
